"","GSM230349","GSM230350","GSM230351","GSM230352","GSM230353","GSM230354","GSM230355","GSM230356","GSM230357","GSM230358","GSM230359","GSM230360"
"ACADSB",3.9748243839081,3.75796097611317,3.96230175770738,4.04432882605952,3.96614992702859,3.76508573818633,3.69253110297102,3.7993797792321,4.10409958855773,3.98735395267506,3.85832398724018,3.74139649416592
"ACADVL",7.58289538960198,7.37438646523786,7.3854377255008,8.71884901339766,8.55229536202162,8.43202529727477,8.38173538614321,8.55354286158382,8.76739695016354,8.64652809293853,8.68585611452754,8.53114822115957
"ACAN",3.26967823671214,3.46757482472964,3.22443604240266,3.41828463537399,3.4136914045576,3.44131988823585,3.44318758453418,3.48767335903107,3.53688740736112,3.36770345432237,3.56070799672372,3.49062622262522
"ACAP1",3.13861952431246,3.2546533194102,2.97297525293108,3.04987432714194,2.92309869506347,3.26579692924956,3.01909519218678,3.05097965468041,3.00346060273296,3.24250620783597,3.22583495119158,3.16430242824457
"ACAP2",6.09922635709564,5.9458990306229,6.27868346729878,6.02676081078713,6.06857933584625,5.95822781237523,6.0526152072932,5.94629669336344,6.03975654590547,5.82490293949163,5.75520212300087,5.87319263078918
"ACAP3",3.22673585670335,3.30540060972757,3.20198831753474,3.26860506483718,3.50095715025748,3.36461643025194,3.5685718072075,3.56195177344107,3.77787850416934,3.28427917390605,3.33376848662478,3.38252092792577
"ACAT1",3.75742935767275,3.73825883262448,3.63874176851076,3.72667781178264,3.68463807054802,3.75364905183196,3.585057339364,3.61247973289983,3.72487082355419,3.71092269276329,3.63136975170683,3.60281581745273
"ACAT2",6.09815375875567,6.22878360698052,6.21471281330802,6.21185302916115,6.15603771377043,6.10827676147787,6.15606876847357,5.95012960057572,6.09497365752214,6.20136521851255,6.24762410804018,6.00806184815084
"ACBD3",7.62750847135807,7.56140091209769,7.50031822409144,7.43026365159567,7.43354278215507,7.63994528287606,7.56472005032335,7.27827699839587,7.26290826683641,7.51506256412192,7.50262700332812,7.54382960730045
"ACBD4",3.74935696929271,3.67895173780298,3.63073875323433,3.72904443256756,3.81029457946817,3.87070062952065,3.75246770880945,3.82105723416705,3.97479255339847,4.09148083416598,3.75365189995175,3.82107673112296
"ACBD5",5.50982030334397,5.33728105615385,5.52958725203357,5.7498102472031,5.45850422229671,5.3257486148139,5.36387447695308,5.61713940699167,5.22742880172503,5.53847882635357,5.35697710181303,5.51910317082145
"ACBD6",4.23697156735076,4.23892565528245,4.1973718295716,4.13028957097433,4.11103875687717,4.09120849050757,4.18115430262549,4.08633594127568,4.24413067568883,4.22250018077153,3.99697271738109,3.88299368573002
"ACCS",4.82908313265991,4.76288654161447,4.99020645354676,5.66781383229303,5.57251999724307,5.36129571372899,5.45178030214806,5.41694369580732,5.4731739926896,5.52330986727415,5.50792898897208,5.32060675507944
"ACD",5.48843268507383,5.40799834601785,5.4099674745949,5.55112071285081,5.35031886609261,5.35576700581922,5.49095341893632,5.37726544979242,5.62543860737335,5.74179307786038,5.82785840799847,5.48952777482754
"ACE",2.56313347124313,2.8614738641435,2.59366890783252,2.88636910303024,2.66177535438715,2.79939022470262,2.64352598323227,2.60151621290963,2.81416804271994,2.50908836240276,2.60752699947528,2.85230482567931
"ACE2",2.23268587203453,2.17437335630154,2.00803687486983,2.06931640719748,2.16732411991097,2.13872146014309,2.14319707442117,2.06970678649855,2.07076658392639,1.9777110035626,2.00223133714467,2.09203359014042
"ACER1",2.08213105514328,2.28494205207038,2.43483232145052,2.4578724029068,2.35625675329631,2.32987859707912,2.25458961386206,2.17387221817359,2.23665373331995,2.17488282998568,2.47301438774875,2.2995261588708
"ACER2",2.72145070844746,2.61649475150704,2.46675892678403,2.78080506469914,2.94437645159055,2.67107669414794,2.56024779749356,2.47415935352622,2.58817787853292,2.66747466773138,2.7041291346708,2.9902661474872
"ACER3",4.48003636303251,4.21700903494741,4.42414932941634,4.11727903139592,4.03388339768315,3.96768172487156,4.08115554064003,4.13802062212091,4.09851971614456,4.05708007407356,3.98871661355774,3.96848413955064
"ACHE",3.11567372835181,2.99483070330027,2.78697821044071,2.91720598941609,2.82628149549009,2.93330276745742,2.9726810552105,3.03885947538031,2.94695029916609,2.89889392556433,2.89941604387848,2.86137912758904
"ACIN1",5.60910236159328,5.49998215062357,5.56837343494683,5.61919090732148,5.6492962676897,5.64056850642294,5.58879246210968,5.52903789363907,5.28993767017773,5.71009703740505,5.76716315888759,5.60471366178566
"ACKR1",2.6770880526441,2.7178423608153,2.74970861297473,2.90670571069515,2.7209516135033,2.78225045639092,2.77532948598131,2.93995795882136,2.88906127731086,2.57685440666372,2.67661000153239,2.7595519914444
"ACKR2",2.67573894579197,2.69148230980794,2.6547297076295,2.76429765474667,2.83390526728845,2.89495906695069,2.82153345880178,2.88239935650511,2.69486377552798,2.58669514689278,2.58618030765322,2.84832180637458
"ACKR3",3.50564949755049,3.37647262680162,3.42142875971397,3.2393924092403,3.33674386434781,3.36113796528594,3.26837609266442,3.47896962637301,3.30421841898493,3.3419917173252,3.19202184909027,3.3065542675212
"ACKR4",1.92297916009273,1.99574688776729,2.00971840230245,2.08600922723892,1.76799245936524,1.98407452422474,1.8835054403301,1.99650057056305,1.79296936719384,1.86525863207362,1.86295626389685,1.91214182580355
"ACLY",7.73371118731271,7.58441443902369,7.63385551444341,7.46859482396443,7.38874031420064,7.30532801443486,7.37682995411859,7.60320277242328,7.31498847189368,7.49684520976722,7.42818812280712,7.41968768655803
"ACMSD",1.92622214863212,2.4121141540957,1.85654110376586,2.08800606590408,2.07963812246262,2.07992217682616,1.82909720176464,2.08800606590408,2.2839667933462,2.03954940525357,1.98469446767128,2.02364988655824
"ACO1",4.90396348764433,4.53875848293193,4.78778003305858,4.36767815436361,4.395726932937,4.37524539144128,4.39064839881128,4.2298184692095,4.15021192046135,4.44169316811068,4.51127773458584,4.16740685314571
"ACO2",5.73270112889205,5.69709736767762,5.55806668197498,5.83672933790978,5.7368407024696,5.68007040671149,5.60660317399652,5.6185929698107,5.57139901803615,5.60859652184347,5.7169262308389,5.67402829549524
"ACOD1",2.91881343221457,3.32847557615387,3.56257057258603,2.19262364145394,2.31211078495306,2.40292153331561,2.5186382596432,2.65373461347006,2.51073045449898,2.2157782156923,2.49689147311763,2.49576578942007
"ACOT11",3.30505910232405,3.14287529139163,3.1438739678393,3.23358057361697,3.14226635136826,3.21806991543787,3.24032704273803,3.06658804046352,3.23146698112384,3.0361327586389,3.25726989529048,3.08595113752105
"ACOT13",6.32943727078269,6.38808367271948,6.38233041076728,6.06746100364693,6.20751916066767,6.29955513993511,6.38719887286884,5.61848566719516,6.22000774427048,6.49266943663954,6.6534565586162,6.30263527673269
"ACOT2",8.24583071922947,8.20365339099613,8.45399763302989,8.33664680251116,8.22915278872663,8.01202797944093,8.00798325424183,7.96912342991882,8.20467363170478,8.24919015442669,8.18108673796264,8.08330012509062
"ACOT4",5.87045980077237,5.48261850498379,5.61727723917997,5.24053831420027,5.40468600294883,5.24151377605023,5.29118109754659,4.99394034057896,5.55871721824456,5.5381050520174,5.21662708781757,5.11256194590038
"ACOT6",2.06537521347271,2.00798617912719,1.85589930823833,2.12466090655703,1.94248479445102,2.36919108449691,2.25458961386206,2.05108427145186,2.02042916849944,2.12656665577216,1.91538046431299,2.01529773035503
"ACOT7",3.50231507210235,3.45645102993233,3.30122830101775,3.18286375953883,3.00686542104953,3.17535802371821,3.18392224527457,3.11369606944687,3.09236513084057,3.1978601428425,2.95466892708925,3.05842372506919
"ACOT8",4.03692612349337,4.02022564735152,3.84280714852333,4.04753068354457,4.03709390216873,4.13638633733506,3.86516845808932,3.90231485677341,4.07194906565323,4.33432546342943,4.20277227356309,4.18566080839923
"ACOT9",7.60683332646932,7.58298691004157,7.65276177921616,7.46841140875278,7.4213960134364,7.32786185674313,7.42367641748214,7.33214521265765,7.31307968919023,7.61511169616579,7.65027665230103,7.62856647028922
"ACOX1",5.0357391611781,5.00275059222202,5.01841905607806,4.76581570009392,4.78436441732606,4.69254477862317,4.71883385084726,4.73612173149339,4.6595413269763,4.82663633588008,4.6545433795304,4.73721327931678
"ACOX2",2.33180877727412,2.21108763353479,2.01084719035657,2.0623319530597,2.14625335711284,2.33844453385028,1.99684373845634,2.30064810240059,2.14342886956077,2.03318567000989,2.25458961386206,1.95548021438863
"ACOX3",5.21808374168177,5.02958054075209,5.1894775711874,5.24477702670063,5.09818065443291,5.05228965421643,5.06550854130237,5.31953600293652,5.31605859208293,5.28421538874108,5.11392607191659,5.09237443653354
"ACOXL",2.74731328568697,2.61572817930426,2.70735782783871,2.63106407253877,2.81352010742525,2.77201148592925,2.918930447876,2.69719140234746,2.81584476070334,3.04260757581551,3.00699531228951,2.73596433169696
"ACP1",5.95253687273358,5.95631365841631,5.94714839929301,6.0513899813043,5.86924020170992,5.77346019797644,5.82608557151122,5.7070980397412,5.87030522626322,5.90518216228103,5.96161837943269,6.00252712824667
"ACP2",9.35923871203033,9.16343822312901,9.34677363685658,8.92981292923534,8.83607921038256,8.67792579302819,8.50236778364927,8.59209009056431,8.84222440655085,8.90735469304098,8.7324531673106,8.67346598060487
"ACP3",3.49085683266821,3.63029375684821,3.61530315637094,4.30779363906895,4.45158518797036,4.27109830226042,4.36330725355954,4.32208102971616,4.20549404812369,4.43439641676134,4.50463441000944,4.47101983769496
"ACP4",4.63210685415969,4.59730427601767,4.70355450436735,4.61722273402254,4.60585465051515,4.96312972087229,4.55843927943002,4.73374709642269,4.92489941841857,4.38926944317453,4.76484255492922,4.57348318802925
"ACP5",5.36978839312363,5.33208653955011,5.26706044381792,6.11287729592381,6.03616719198918,6.15994909793657,5.62840741409977,5.95428654593872,6.23529026605471,6.40626977526469,6.24136529626123,5.99496149092875
"ACP6",2.73516318369998,2.78354250178668,2.8741243138538,2.99210561043158,3.15691017006267,2.89942853886482,2.89999063500101,2.90505499704503,3.06915391360483,3.01266440698119,3.08055449848457,2.89726519797421
"ACR",2.30128307931365,2.42733501383775,2.50258037837504,2.43751347199288,2.36580077696003,2.32987859707912,2.52203651337589,2.45515504555581,2.43725831042469,2.30680665031157,2.30839290715022,2.678979170151
"ACRBP",2.8331451238457,2.64917396346281,2.73426565092896,2.94066303687529,2.82172532993764,2.82618163330964,2.80056737321425,2.76410060856147,2.79774697873078,2.82464334133101,2.89688140248946,2.92966965287084
"ACRV1",2.62948503323641,2.75349004713638,2.61746733466154,2.7642473496802,2.77473917366444,2.92052267643314,2.79018417254335,2.77471110188475,2.86367592645526,2.62087459223806,2.66685912435866,2.75571445423759
"ACSBG1",2.18853602429268,2.29822097841703,2.16709356401573,2.35070470932599,2.15053807614655,2.37366913640956,2.29658342685972,2.27705578621226,2.28266072317037,2.35399127899041,2.15939993503105,2.47924093208105
"ACSBG2",2.58896655014225,2.53737737624471,2.53328421959061,2.57354011094873,2.7971029558217,2.53008179440634,2.5068447981793,2.84786571911583,2.44424820079432,2.54442373917904,2.51405926845104,2.59606077646306
"ACSF2",4.99741166648139,5.0585460626793,5.28420904825528,5.34733792419264,5.2261087487709,5.14646223164624,5.41370528278836,5.34527909587294,5.79785479719043,5.55593603867014,5.46982271207017,5.2951961615111
"ACSF3",3.32830297297897,3.30690305188338,3.48993155451481,3.5788727685187,3.53967266867915,3.62988424518251,3.5804440310219,3.48963401940298,3.50532811562418,3.4872101249184,3.60283628525451,3.68062117022946
"ACSL1",9.98030492668026,9.87226328822015,10.0168543106262,9.49129849221444,9.31969615314511,9.16232689612622,9.20180110273988,9.34788311268345,9.0766870106684,9.27067646679673,9.18506448330291,9.21580488153456
"ACSL3",7.96769319408843,7.76406322586676,7.9485482104883,7.50005594478772,7.31261754410244,7.30309197041154,7.4220509433578,7.43392090213911,7.31826087515005,7.4244424719583,7.44895897822998,7.31060039465611
"ACSL4",4.1465845877329,4.04039894610454,4.28413287078502,4.33343292875947,3.91001473015936,4.05602040699006,3.99399655594639,4.17320653951339,3.94716096094347,3.93052504057727,3.89450158610025,3.93263734811087
"ACSL5",6.60537304724665,6.15337612888701,6.39726256658538,5.4510001386107,5.41048631186468,5.34415679475735,5.22103887836458,5.25940278255095,5.25983571391661,5.57789217724784,5.56912186043549,5.37782805225389
"ACSL6",2.72231804346159,2.56585700299116,2.60047375477361,2.82104504777603,2.79936423662677,2.85855466571958,2.70250253581254,2.58981589022942,2.79382433529174,2.58858671386808,2.66947944534848,2.68072530309527
"ACSM1",2.95305415564107,2.86160839761865,2.9072289971571,2.83614472838053,2.85613213258895,2.85999717353347,2.98652056982712,2.94609823534517,2.90206736832515,2.58486761022266,2.85322902958392,2.95794572371041
"ACSM2A",2.22214949065179,2.20531912997737,2.11706346574575,2.31890237067678,2.30843330629713,2.38242887685428,2.38834477811398,2.38277535182153,2.35426318153586,2.21006764634744,2.10921332352061,2.26053415736406
"ACSM2B",1.79037751890746,1.80825618854862,1.65994291288689,1.81701434089711,2.1449077558507,1.98419052564276,1.89059591625885,1.75963783772099,1.68178714248624,1.85086308037012,1.79155025462646,1.85429838109201
"ACSM3",2.0595417354572,2.08671667059297,2.08487759940124,2.21333328185804,2.15051028680162,2.21524414373452,2.12607403434597,1.96336977201561,2.23787628438199,2.26003356739403,2.15838261484387,2.22869670106064
"ACSM5",2.46081113318304,2.6211626334224,2.50190955748088,2.61631876507002,2.5816521312879,2.68956869138953,2.64632628530801,2.58398032692021,2.51791891089125,2.359490490107,2.67746783195118,2.66362077591257
"ACSS1",3.2010138898406,3.4271486105872,3.04096261315238,3.30535572579044,3.24747599328429,3.36690044509883,3.20911371213633,3.15815729804071,3.41329292273819,3.23729394812174,3.28654775805283,3.38499865156785
"ACSS2",5.58493071523816,5.86555736112295,5.44831219526926,5.69021937778797,5.66988295834749,5.60861356229058,5.6175469089496,5.63860580474774,5.79849462130245,5.87122879800887,5.60834565313368,5.66644499191045
"ACSS3",4.08394806267734,4.05823657900358,4.22686593405137,4.10671035082637,4.34164483555165,4.24067346060396,4.14981980919366,4.21654051766164,4.34566884750443,4.1902416358563,3.77091913780703,4.17165828637854
"ACTA1",2.35759472698312,2.33293337883319,2.21355736244084,2.44871042650266,2.44254370689384,2.54794647278751,2.19770659104739,2.51833785231734,2.32411687790604,2.57512071336131,2.31970770555188,2.19951087606277
"ACTA2",2.51961848322042,2.47887832107726,2.53914058749593,2.62933005354952,2.6814293636429,2.72470802966194,2.68431047753688,2.72886550782987,2.68974834602616,2.58326567260352,2.75083114805052,2.63716374333978
"ACTA2-AS1",2.61015025044102,2.56280921286286,2.56713064815838,2.61656393375728,2.56366745746829,2.53093730394694,2.41116079529242,2.61226452985256,2.66598234840842,2.58348625311575,2.32377396068574,2.62844342514008
"ACTB",12.7041799405412,12.6278649613089,12.686412354274,12.7536156356007,12.7379385590696,12.7545149826664,12.8015279102756,12.855003499055,12.8409091555977,12.732572832075,12.79475528097,12.7214954323862
"ACTC1",3.81504325454304,3.69251365096929,3.85445186422759,4.36548745014799,4.18983764058308,4.31686962355711,3.88455529853244,4.47095389609036,4.22154714369432,3.77892514066902,3.96364671875094,4.05799444877584
"ACTG1",11.7688490128542,11.7285839054244,11.7384281469429,11.8430598947863,11.8438611490369,11.8259154734916,11.8727177871181,11.874570492239,11.7227758239721,11.7744595809365,11.8853572607391,11.8371191607614
"ACTG1P17",2.78859673613063,2.90913792021177,2.77493800710744,2.83832979290497,2.9432148013729,2.97273894289159,2.83643413804927,2.82474836736202,3.07656349721011,2.87480595862053,2.79212061237763,2.8863613662904
"ACTG1P25",1.99684373845634,2.08580122169753,1.93730737826658,1.99188336901563,2.15450202164058,2.34692398225495,2.12546032942199,2.45284221078384,2.06109914575109,2.0988225373325,2.10196034037605,2.05469347746605
"ACTG2",3.38480829053459,3.50326989911013,3.48025855095058,3.605752412247,3.8910423793641,3.63224527503031,3.58642640813762,3.57845988573948,3.66404258089349,3.53600460044371,3.48230204686537,3.38769353018361
"ACTL10",3.72535306961854,3.53953220493711,3.46117823221354,3.56686607508322,3.64828836681085,3.5588388363786,3.74882990549618,3.59367868487606,3.61345001267161,3.57235336962958,3.64026262246445,3.75065061786621
"ACTL6A",6.45180214297463,6.250187043448,6.47269301300576,6.24182983680453,6.14742249983502,6.14125504218674,5.86493701751164,6.17783706689273,6.55975468158372,6.20605563917299,5.88649351441176,5.62695225595963
"ACTL6B",2.6975154133027,2.74449236153601,2.81096058334284,2.64512009641117,2.52880175371452,2.69568695328426,2.72552371644279,2.66693899386919,2.65343847886549,2.52422094915148,2.4651548990143,2.62158374156899
"ACTL7A",2.7023906982414,2.93319354659599,2.85952331459968,2.7026173580103,2.7023906982414,3.01978441428902,2.8388572454566,3.0694294159291,2.83274519193061,2.76611206331061,2.73273250370235,2.98350587246333
"ACTL7B",3.3779962279765,3.295761329864,3.20135627119959,3.44811626799597,3.32324025294504,3.47551249100554,3.30935646654158,3.11080620555712,3.62538270279164,3.18056868425777,3.19792673586946,3.40588155565604
